OBJECTID,Join_Count,TARGET_FID,JOIN_FID,gauge_id,ims_1,NEAR_DIST,NEAR_X,NEAR_Y,stationId,latitude,longitude,NEAR_FID,Shape_Length,Shape_Area
488,1,47,107,il_23150,0,-1,-1,-1,292,31.3568,35.0662,38,3.69456447457448,0.24468103275454
489,1,47,108,il_23150,0,-1,-1,-1,293,31.2515,34.7995,38,3.69456447457448,0.24468103275454
490,1,47,109,il_23150,0,-1,-1,-1,294,31.0708,34.8513,47,3.69456447457448,0.24468103275454
491,1,47,143,il_23150,0,-1,-1,-1,335,30.7877,34.7712,70,3.69456447457448,0.24468103275454
492,1,47,151,il_23150,0,-1,-1,-1,349,31.205,34.922,38,3.69456447457448,0.24468103275454
493,1,47,152,il_23150,0,-1,-1,-1,350,31.3,34.87,38,3.69456447457448,0.24468103275454
494,1,47,153,il_23150,0,-1,-1,-1,351,31.3812,34.8729,44,3.69456447457448,0.24468103275454
495,1,47,160,il_23150,0,-1,-1,-1,370,31.205,34.9227,38,3.69456447457448,0.24468103275454
496,1,47,163,il_23150,0,-1,-1,-1,381,30.98,34.7,47,3.69456447457448,0.24468103275454
497,1,47,164,il_23150,0,-1,-1,-1,411,31.2642,34.8045,38,3.69456447457448,0.24468103275454
498,1,47,165,il_23150,0,-1,-1,-1,412,31.2642,34.8045,38,3.69456447457448,0.24468103275454
499,1,47,167,il_23150,0,-1,-1,-1,480,30.9831,34.7078,47,3.69456447457448,0.24468103275454
500,1,48,30,il_23160,0,-1,-1,-1,59,31.333,34.783,48,1.30962816415106,0.0662058184895461
501,1,48,40,il_23160,0,-1,-1,-1,79,31.5,34.633,45,1.30962816415106,0.0662058184895461
502,1,48,76,il_23160,0,-1,-1,-1,245,31.5036,34.648,45,1.30962816415106,0.0662058184895461
503,1,48,108,il_23160,0,-1,-1,-1,293,31.2515,34.7995,38,1.30962816415106,0.0662058184895461
504,1,48,152,il_23160,0,-1,-1,-1,350,31.3,34.87,38,1.30962816415106,0.0662058184895461
505,1,48,153,il_23160,0,-1,-1,-1,351,31.3812,34.8729,44,1.30962816415106,0.0662058184895461
506,1,48,164,il_23160,0,-1,-1,-1,411,31.2642,34.8045,38,1.30962816415106,0.0662058184895461
507,1,48,165,il_23160,0,-1,-1,-1,412,31.2642,34.8045,38,1.30962816415106,0.0662058184895461
508,1,49,43,il_25191,0,-1,-1,-1,98,30.871,34.796,47,0.73067778577877,0.0195591296926824
509,1,49,82,il_25191,0,-1,-1,-1,251,30.8702,34.795,47,0.73067778577877,0.0195591296926824
510,1,49,89,il_25191,0,-1,-1,-1,271,30.8,34.77,70,0.73067778577877,0.0195591296926824
511,1,49,143,il_25191,0,-1,-1,-1,335,30.7877,34.7712,70,0.73067778577877,0.0195591296926824
512,1,49,163,il_25191,0,-1,-1,-1,381,30.98,34.7,47,0.73067778577877,0.0195591296926824
513,1,49,167,il_25191,0,-1,-1,-1,480,30.9831,34.7078,47,0.73067778577877,0.0195591296926824
514,1,50,150,il_30118,0,-1,-1,-1,348,33.23,35.6,22,0.391166585606184,0.0042346300873195
515,1,50,154,il_30118,0,-1,-1,-1,352,33.23,35.6,22,0.391166585606184,0.0042346300873195
516,1,50,168,il_30118,0,-1,-1,-1,498,33.2277,35.635,22,0.391166585606184,0.0042346300873195
517,1,50,169,il_30118,0,-1,-1,-1,499,33.2277,35.635,22,0.391166585606184,0.0042346300873195
518,1,51,55,il_30120,0,-1,-1,-1,202,33.173,35.613,22,1.43411652278833,0.0589973839806537
519,1,51,72,il_30120,0,-1,-1,-1,241,33.241,35.57,22,1.43411652278833,0.0589973839806537
520,1,51,137,il_30120,0,-1,-1,-1,324,33.1716,35.6133,22,1.43411652278833,0.0589973839806537
521,1,51,149,il_30120,0,-1,-1,-1,346,33.2404,35.5696,22,1.43411652278833,0.0589973839806537
522,1,51,150,il_30120,0,-1,-1,-1,348,33.23,35.6,22,1.43411652278833,0.0589973839806537
523,1,51,154,il_30120,0,-1,-1,-1,352,33.23,35.6,22,1.43411652278833,0.0589973839806537
524,1,51,168,il_30120,0,-1,-1,-1,498,33.2277,35.635,22,1.43411652278833,0.0589973839806537
525,1,51,169,il_30120,0,-1,-1,-1,499,33.2277,35.635,22,1.43411652278833,0.0589973839806537
526,1,52,55,il_30122,0,-1,-1,-1,202,33.173,35.613,22,1.4503478167309,0.0593972114412956
527,1,52,72,il_30122,0,-1,-1,-1,241,33.241,35.57,22,1.4503478167309,0.0593972114412956
528,1,52,137,il_30122,0,-1,-1,-1,324,33.1716,35.6133,22,1.4503478167309,0.0593972114412956
529,1,52,149,il_30122,0,-1,-1,-1,346,33.2404,35.5696,22,1.4503478167309,0.0593972114412956
530,1,52,150,il_30122,0,-1,-1,-1,348,33.23,35.6,22,1.4503478167309,0.0593972114412956
531,1,52,154,il_30122,0,-1,-1,-1,352,33.23,35.6,22,1.4503478167309,0.0593972114412956
532,1,52,168,il_30122,0,-1,-1,-1,498,33.2277,35.635,22,1.4503478167309,0.0593972114412956
533,1,52,169,il_30122,0,-1,-1,-1,499,33.2277,35.635,22,1.4503478167309,0.0593972114412956
534,0,53,-1,il_30124,0,-1,-1,-1,,,,,0.251513667345865,0.00229308102382489
535,1,54,4,il_30125,0,-1,-1,-1,10,33.133,35.783,30,0.600878557536739,0.0127164582449531
536,1,54,55,il_30125,0,-1,-1,-1,202,33.173,35.613,22,0.600878557536739,0.0127164582449531
537,1,54,72,il_30125,0,-1,-1,-1,241,33.241,35.57,22,0.600878557536739,0.0127164582449531
538,1,54,118,il_30125,0,-1,-1,-1,303,33.1288,35.8045,30,0.600878557536739,0.0127164582449531
539,1,54,137,il_30125,0,-1,-1,-1,324,33.1716,35.6133,22,0.600878557536739,0.0127164582449531
540,1,54,149,il_30125,0,-1,-1,-1,346,33.2404,35.5696,22,0.600878557536739,0.0127164582449531
541,1,54,150,il_30125,0,-1,-1,-1,348,33.23,35.6,22,0.600878557536739,0.0127164582449531
542,1,54,154,il_30125,0,-1,-1,-1,352,33.23,35.6,22,0.600878557536739,0.0127164582449531
543,1,54,168,il_30125,0,-1,-1,-1,498,33.2277,35.635,22,0.600878557536739,0.0127164582449531
544,1,54,169,il_30125,0,-1,-1,-1,499,33.2277,35.635,22,0.600878557536739,0.0127164582449531
545,1,55,4,il_30128,0,-1,-1,-1,10,33.133,35.783,30,0.627942779928015,0.0145289772247406
546,1,55,55,il_30128,0,-1,-1,-1,202,33.173,35.613,22,0.627942779928015,0.0145289772247406
547,1,55,72,il_30128,0,-1,-1,-1,241,33.241,35.57,22,0.627942779928015,0.0145289772247406
548,1,55,118,il_30128,0,-1,-1,-1,303,33.1288,35.8045,30,0.627942779928015,0.0145289772247406
549,1,55,137,il_30128,0,-1,-1,-1,324,33.1716,35.6133,22,0.627942779928015,0.0145289772247406
550,1,55,149,il_30128,0,-1,-1,-1,346,33.2404,35.5696,22,0.627942779928015,0.0145289772247406
551,1,55,150,il_30128,0,-1,-1,-1,348,33.23,35.6,22,0.627942779928015,0.0145289772247406
552,1,55,154,il_30128,0,-1,-1,-1,352,33.23,35.6,22,0.627942779928015,0.0145289772247406
553,1,55,168,il_30128,0,-1,-1,-1,498,33.2277,35.635,22,0.627942779928015,0.0145289772247406
554,1,55,169,il_30128,0,-1,-1,-1,499,33.2277,35.635,22,0.627942779928015,0.0145289772247406
555,1,56,55,il_30131,0,-1,-1,-1,202,33.173,35.613,22,0.213484850256313,0.00219442495495813
556,1,56,72,il_30131,0,-1,-1,-1,241,33.241,35.57,22,0.213484850256313,0.00219442495495813
557,1,56,137,il_30131,0,-1,-1,-1,324,33.1716,35.6133,22,0.213484850256313,0.00219442495495813
558,1,56,149,il_30131,0,-1,-1,-1,346,33.2404,35.5696,22,0.213484850256313,0.00219442495495813
559,1,56,150,il_30131,0,-1,-1,-1,348,33.23,35.6,22,0.213484850256313,0.00219442495495813
560,1,56,154,il_30131,0,-1,-1,-1,352,33.23,35.6,22,0.213484850256313,0.00219442495495813
561,1,56,168,il_30131,0,-1,-1,-1,498,33.2277,35.635,22,0.213484850256313,0.00219442495495813
562,1,56,169,il_30131,0,-1,-1,-1,499,33.2277,35.635,22,0.213484850256313,0.00219442495495813
563,1,57,4,il_30136,0,-1,-1,-1,10,33.133,35.783,30,1.72103793722385,0.0832963684179507
564,1,57,55,il_30136,0,-1,-1,-1,202,33.173,35.613,22,1.72103793722385,0.0832963684179507
565,1,57,72,il_30136,0,-1,-1,-1,241,33.241,35.57,22,1.72103793722385,0.0832963684179507
566,1,57,118,il_30136,0,-1,-1,-1,303,33.1288,35.8045,30,1.72103793722385,0.0832963684179507
567,1,57,137,il_30136,0,-1,-1,-1,324,33.1716,35.6133,22,1.72103793722385,0.0832963684179507
568,1,57,149,il_30136,0,-1,-1,-1,346,33.2404,35.5696,22,1.72103793722385,0.0832963684179507
569,1,57,150,il_30136,0,-1,-1,-1,348,33.23,35.6,22,1.72103793722385,0.0832963684179507
570,1,57,154,il_30136,0,-1,-1,-1,352,33.23,35.6,22,1.72103793722385,0.0832963684179507
571,1,57,168,il_30136,0,-1,-1,-1,498,33.2277,35.635,22,1.72103793722385,0.0832963684179507
572,1,57,169,il_30136,0,-1,-1,-1,499,33.2277,35.635,22,1.72103793722385,0.0832963684179507
573,1,58,43,il_23105,0,-1,-1,-1,98,30.871,34.796,47,0.849464611874055,0.0160918645909614
574,1,58,82,il_23105,0,-1,-1,-1,251,30.8702,34.795,47,0.849464611874055,0.0160918645909614
575,1,58,89,il_23105,0,-1,-1,-1,271,30.8,34.77,70,0.849464611874055,0.0160918645909614
576,1,58,143,il_23105,0,-1,-1,-1,335,30.7877,34.7712,70,0.849464611874055,0.0160918645909614
577,1,58,163,il_23105,0,-1,-1,-1,381,30.98,34.7,47,0.849464611874055,0.0160918645909614
578,1,58,167,il_23105,0,-1,-1,-1,480,30.9831,34.7078,47,0.849464611874055,0.0160918645909614
579,1,59,43,il_23103,0,-1,-1,-1,98,30.871,34.796,47,0.232345137165936,0.00160593491578522
580,1,59,82,il_23103,0,-1,-1,-1,251,30.8702,34.795,47,0.232345137165936,0.00160593491578522
581,1,60,110,il_59185,0,-1,-1,-1,295,30.7787,35.2389,82,0.713084616958574,0.0109039007367169
582,0,61,-1,il_57160,0,-1,-1,-1,,,,,0.835681482805819,0.0149973554845789
583,1,62,6,il_38175,0,-1,-1,-1,13,32.7,35.4,93,0.694271838603857,0.0174259991690385
584,1,62,7,il_38175,0,-1,-1,-1,16,32.597,35.278,92,0.694271838603857,0.0174259991690385
585,1,62,57,il_38175,0,-1,-1,-1,206,32.47,35.489,62,0.694271838603857,0.0174259991690385
586,1,62,64,il_38175,0,-1,-1,-1,224,32.481,35.415,92,0.694271838603857,0.0174259991690385
587,1,62,84,il_38175,0,-1,-1,-1,257,32.545,35.394,62,0.694271838603857,0.0174259991690385
588,1,62,120,il_38175,0,-1,-1,-1,305,32.7053,35.4069,93,0.694271838603857,0.0174259991690385
589,1,62,121,il_38175,0,-1,-1,-1,306,32.596,35.2769,92,0.694271838603857,0.0174259991690385
590,1,62,122,il_38175,0,-1,-1,-1,307,32.4679,35.4888,62,0.694271838603857,0.0174259991690385
591,1,62,140,il_38175,0,-1,-1,-1,328,32.481,35.415,92,0.694271838603857,0.0174259991690385
592,1,62,158,il_38175,0,-1,-1,-1,366,32.44,35.51,62,0.694271838603857,0.0174259991690385
593,1,62,159,il_38175,0,-1,-1,-1,367,32.439,35.5106,62,0.694271838603857,0.0174259991690385
594,1,62,162,il_38175,0,-1,-1,-1,380,32.5462,35.3945,62,0.694271838603857,0.0174259991690385
595,1,62,166,il_38175,0,-1,-1,-1,443,32.5462,35.3945,62,0.694271838603857,0.0174259991690385
596,1,63,35,il_4110,0,-1,-1,-1,73,33.066,35.217,42,0.371389901121282,0.00361076443935581
597,1,63,45,il_4110,0,-1,-1,-1,106,33.081,35.107,42,0.371389901121282,0.00361076443935581
598,1,63,70,il_4110,0,-1,-1,-1,239,33.0653,35.2173,42,0.371389901121282,0.00361076443935581
599,1,63,87,il_4110,0,-1,-1,-1,269,32.956,35.328,42,0.371389901121282,0.00361076443935581
600,1,63,113,il_4110,0,-1,-1,-1,298,32.956,35.3287,42,0.371389901121282,0.00361076443935581
601,1,63,134,il_4110,0,-1,-1,-1,320,33.0806,35.1079,42,0.371389901121282,0.00361076443935581
602,1,63,146,il_4110,0,-1,-1,-1,343,32.98,35.09,68,0.371389901121282,0.00361076443935581
603,1,63,148,il_4110,0,-1,-1,-1,345,32.9836,35.0923,68,0.371389901121282,0.00361076443935581
604,1,64,10,il_48125,0,-1,-1,-1,22,31.771,35.197,31,0.579033892998687,0.00713601813213851
605,1,64,11,il_48125,0,-1,-1,-1,23,31.781,35.222,33,0.579033892998687,0.00713601813213851
606,1,64,38,il_48125,0,-1,-1,-1,77,31.665,35.124,37,0.579033892998687,0.00713601813213851
607,1,64,60,il_48125,0,-1,-1,-1,210,31.583,35.383,64,0.579033892998687,0.00713601813213851
608,1,64,63,il_48125,0,-1,-1,-1,218,31.773,35.296,64,0.579033892998687,0.00713601813213851
609,1,64,79,il_48125,0,-1,-1,-1,248,31.7806,35.2217,33,0.579033892998687,0.00713601813213851
610,1,64,80,il_48125,0,-1,-1,-1,249,31.7704,35.1973,31,0.579033892998687,0.00713601813213851
611,1,64,95,il_48125,0,-1,-1,-1,280,31.774,35.2961,64,0.579033892998687,0.00713601813213851
612,1,64,101,il_48125,0,-1,-1,-1,286,31.6644,35.1233,37,0.579033892998687,0.00713601813213851
613,1,64,104,il_48125,0,-1,-1,-1,289,31.5881,35.3916,64,0.579033892998687,0.00713601813213851
614,1,65,10,il_48130,0,-1,-1,-1,22,31.771,35.197,31,0.673784076500425,0.0131992803570267
615,1,65,11,il_48130,0,-1,-1,-1,23,31.781,35.222,33,0.673784076500425,0.0131992803570267
616,1,65,38,il_48130,0,-1,-1,-1,77,31.665,35.124,37,0.673784076500425,0.0131992803570267
617,1,65,60,il_48130,0,-1,-1,-1,210,31.583,35.383,64,0.673784076500425,0.0131992803570267
618,1,65,79,il_48130,0,-1,-1,-1,248,31.7806,35.2217,33,0.673784076500425,0.0131992803570267
619,1,65,80,il_48130,0,-1,-1,-1,249,31.7704,35.1973,31,0.673784076500425,0.0131992803570267
620,1,65,101,il_48130,0,-1,-1,-1,286,31.6644,35.1233,37,0.673784076500425,0.0131992803570267
621,1,65,104,il_48130,0,-1,-1,-1,289,31.5881,35.3916,64,0.673784076500425,0.0131992803570267
622,1,66,16,il_48185,0,-1,-1,-1,29,31.251,35.186,38,0.429772059992104,0.0071387901822691
623,1,66,71,il_48185,0,-1,-1,-1,240,31.25,35.1855,38,0.429772059992104,0.0071387901822691
624,1,67,16,il_48192,0,-1,-1,-1,29,31.251,35.186,38,1.13865794478013,0.0339240867249629
625,1,67,18,il_48192,0,-1,-1,-1,32,31.152,35.365,67,1.13865794478013,0.0339240867249629
626,1,67,71,il_48192,0,-1,-1,-1,240,31.25,35.1855,38,1.13865794478013,0.0339240867249629
627,1,68,35,il_5110,0,-1,-1,-1,73,33.066,35.217,42,0.569954776829523,0.00676656426978249
628,1,68,45,il_5110,0,-1,-1,-1,106,33.081,35.107,42,0.569954776829523,0.00676656426978249
629,1,68,56,il_5110,0,-1,-1,-1,205,32.883,35.299,89,0.569954776829523,0.00676656426978249
630,1,68,70,il_5110,0,-1,-1,-1,239,33.0653,35.2173,42,0.569954776829523,0.00676656426978249
631,1,68,87,il_5110,0,-1,-1,-1,269,32.956,35.328,42,0.569954776829523,0.00676656426978249
632,1,68,113,il_5110,0,-1,-1,-1,298,32.956,35.3287,42,0.569954776829523,0.00676656426978249
633,1,68,134,il_5110,0,-1,-1,-1,320,33.0806,35.1079,42,0.569954776829523,0.00676656426978249
634,1,68,138,il_5110,0,-1,-1,-1,325,32.8844,35.3015,89,0.569954776829523,0.00676656426978249
635,1,68,146,il_5110,0,-1,-1,-1,343,32.98,35.09,68,0.569954776829523,0.00676656426978249
636,1,68,148,il_5110,0,-1,-1,-1,345,32.9836,35.0923,68,0.569954776829523,0.00676656426978249
637,1,69,86,il_55106,0,-1,-1,-1,265,30.614,34.797,69,0.654619927730521,0.011755838089282
638,1,69,89,il_55106,0,-1,-1,-1,271,30.8,34.77,70,0.654619927730521,0.011755838089282
639,1,69,111,il_55106,0,-1,-1,-1,296,30.6101,34.8046,72,0.654619927730521,0.011755838089282
640,1,69,143,il_55106,0,-1,-1,-1,335,30.7877,34.7712,70,0.654619927730521,0.011755838089282
641,1,69,161,il_55106,0,-1,-1,-1,379,30.6125,34.7967,69,0.654619927730521,0.011755838089282
642,1,70,43,il_55140,0,-1,-1,-1,98,30.871,34.796,47,1.53653150549426,0.0634578852801754
643,1,70,82,il_55140,0,-1,-1,-1,251,30.8702,34.795,47,1.53653150549426,0.0634578852801754
644,1,70,86,il_55140,0,-1,-1,-1,265,30.614,34.797,69,1.53653150549426,0.0634578852801754
645,1,70,89,il_55140,0,-1,-1,-1,271,30.8,34.77,70,1.53653150549426,0.0634578852801754
646,1,70,111,il_55140,0,-1,-1,-1,296,30.6101,34.8046,72,1.53653150549426,0.0634578852801754
647,1,70,143,il_55140,0,-1,-1,-1,335,30.7877,34.7712,70,1.53653150549426,0.0634578852801754
648,1,70,161,il_55140,0,-1,-1,-1,379,30.6125,34.7967,69,1.53653150549426,0.0634578852801754
649,0,71,-1,il_55165,0,-1,-1,-1,,,,,0.399972091619474,0.00572458691071424
650,1,72,86,il_56140,0,-1,-1,-1,265,30.614,34.797,69,0.627686710170289,0.0104254576314083
651,1,72,111,il_56140,0,-1,-1,-1,296,30.6101,34.8046,72,0.627686710170289,0.0104254576314083
652,1,72,161,il_56140,0,-1,-1,-1,379,30.6125,34.7967,69,0.627686710170289,0.0104254576314083
653,1,73,19,il_56150,0,-1,-1,-1,33,30.51,35.14,74,1.4643544835461,0.0667184125220888
654,1,73,86,il_56150,0,-1,-1,-1,265,30.614,34.797,69,1.4643544835461,0.0667184125220888
655,1,73,111,il_56150,0,-1,-1,-1,296,30.6101,34.8046,72,1.4643544835461,0.0667184125220888
656,1,73,161,il_56150,0,-1,-1,-1,379,30.6125,34.7967,69,1.4643544835461,0.0667184125220888
657,1,74,19,il_56164,0,-1,-1,-1,33,30.51,35.14,74,1.7463870951348,0.0898185212870959
658,1,74,86,il_56164,0,-1,-1,-1,265,30.614,34.797,69,1.7463870951348,0.0898185212870959
659,1,74,111,il_56164,0,-1,-1,-1,296,30.6101,34.8046,72,1.7463870951348,0.0898185212870959
660,1,74,161,il_56164,0,-1,-1,-1,379,30.6125,34.7967,69,1.7463870951348,0.0898185212870959
661,0,75,-1,il_57125,0,-1,-1,-1,,,,,0.422385424581506,0.00480494721696269
662,0,76,-1,il_57130,0,-1,-1,-1,,,,,2.9762561631994,0.229933962008656
663,0,77,-1,il_57165,0,-1,-1,-1,,,,,3.95470038805214,0.315188413900771
664,0,78,-1,il_57180,0,-1,-1,-1,,,,,0.828620122540793,0.0155872078806937
665,1,79,20,il_57190,0,-1,-1,-1,35,30.3696,35.15,79,4.17178459083738,0.338975093547349
666,1,79,58,il_57190,0,-1,-1,-1,207,30.367,35.148,79,4.17178459083738,0.338975093547349
667,1,79,112,il_57190,0,-1,-1,-1,297,30.3655,35.1479,79,4.17178459083738,0.338975093547349
668,1,80,21,il_58150,0,-1,-1,-1,36,29.886,35.078,80,1.58021538931492,0.0704604459996604
669,1,80,67,il_58150,0,-1,-1,-1,232,30.048,35.023,81,1.58021538931492,0.0704604459996604
670,1,80,123,il_58150,0,-1,-1,-1,309,29.8851,35.0771,80,1.58021538931492,0.0704604459996604
671,1,80,141,il_58150,0,-1,-1,-1,329,30.048,35.0233,81,1.58021538931492,0.0704604459996604
672,1,81,67,il_58175,0,-1,-1,-1,232,30.048,35.023,81,0.510612546922381,0.00612584894429207
673,1,81,141,il_58175,0,-1,-1,-1,329,30.048,35.0233,81,0.510612546922381,0.00612584894429207
674,1,82,110,il_59195,0,-1,-1,-1,295,30.7787,35.2389,82,0.645567913871807,0.0126014850959405
675,1,83,67,il_60105,0,-1,-1,-1,232,30.048,35.023,81,0.233250793193091,0.00206493804693118
676,1,83,141,il_60105,0,-1,-1,-1,329,30.048,35.0233,81,0.233250793193091,0.00206493804693118
677,1,84,67,il_60110,0,-1,-1,-1,232,30.048,35.023,81,0.272071752553509,0.00218014456323899
678,1,84,141,il_60110,0,-1,-1,-1,329,30.048,35.0233,81,0.272071752553509,0.00218014456323899
679,0,85,-1,il_60140,0,-1,-1,-1,,,,,0.249338530859752,0.00196612407227243
680,0,86,-1,il_60150,0,-1,-1,-1,,,,,0.368548194340488,0.00444579090945139
681,1,87,32,il_60170,0,-1,-1,-1,64,29.553,34.954,88,0.339217772324614,0.00366482603456201
682,1,87,130,il_60170,0,-1,-1,-1,316,29.5526,34.952,88,0.339217772324614,0.00366482603456201
683,1,88,32,il_60190,0,-1,-1,-1,64,29.553,34.954,88,0.223202384733481,0.00137754268295585
684,1,88,130,il_60190,0,-1,-1,-1,316,29.5526,34.952,88,0.223202384733481,0.00137754268295585
685,1,89,39,il_7105,0,-1,-1,-1,78,32.848,35.112,89,0.653232791661648,0.0156959234393969
686,1,89,44,il_7105,0,-1,-1,-1,99,32.863,35.374,89,0.653232791661648,0.0156959234393969
687,1,89,56,il_7105,0,-1,-1,-1,205,32.883,35.299,89,0.653232791661648,0.0156959234393969
688,1,89,87,il_7105,0,-1,-1,-1,269,32.956,35.328,42,0.653232791661648,0.0156959234393969
689,1,89,113,il_7105,0,-1,-1,-1,298,32.956,35.3287,42,0.653232791661648,0.0156959234393969
690,1,89,132,il_7105,0,-1,-1,-1,318,32.8466,35.1123,89,0.653232791661648,0.0156959234393969
691,1,89,133,il_7105,0,-1,-1,-1,319,32.8621,35.3741,89,0.653232791661648,0.0156959234393969
692,1,89,138,il_7105,0,-1,-1,-1,325,32.8844,35.3015,89,0.653232791661648,0.0156959234393969
693,1,90,34,il_8130,0,-1,-1,-1,67,32.633,35.099,90,0.153064404042975,0.00119110345030986
694,1,90,131,il_8130,0,-1,-1,-1,317,32.6028,35.0964,92,0.153064404042975,0.00119110345030986
695,1,91,34,il_8140,0,-1,-1,-1,67,32.633,35.099,90,0.240526791464391,0.00209691283813527
696,1,91,53,il_8140,0,-1,-1,-1,186,32.709,35.179,92,0.240526791464391,0.00209691283813527
697,1,91,131,il_8140,0,-1,-1,-1,317,32.6028,35.0964,92,0.240526791464391,0.00209691283813527
698,1,91,136,il_8140,0,-1,-1,-1,323,32.7078,35.1784,92,0.240526791464391,0.00209691283813527
699,1,92,6,il_8146,0,-1,-1,-1,13,32.7,35.4,93,1.57230148355352,0.0666998864955405
700,1,92,7,il_8146,0,-1,-1,-1,16,32.597,35.278,92,1.57230148355352,0.0666998864955405
701,1,92,23,il_8146,0,-1,-1,-1,42,32.762,35.021,92,1.57230148355352,0.0666998864955405
702,1,92,24,il_8146,0,-1,-1,-1,43,32.766,35.016,92,1.57230148355352,0.0666998864955405
703,1,92,34,il_8146,0,-1,-1,-1,67,32.633,35.099,90,1.57230148355352,0.0666998864955405
704,1,92,53,il_8146,0,-1,-1,-1,186,32.709,35.179,92,1.57230148355352,0.0666998864955405
705,1,92,57,il_8146,0,-1,-1,-1,206,32.47,35.489,62,1.57230148355352,0.0666998864955405
706,1,92,64,il_8146,0,-1,-1,-1,224,32.481,35.415,92,1.57230148355352,0.0666998864955405
707,1,92,84,il_8146,0,-1,-1,-1,257,32.545,35.394,62,1.57230148355352,0.0666998864955405
708,1,92,120,il_8146,0,-1,-1,-1,305,32.7053,35.4069,93,1.57230148355352,0.0666998864955405
709,1,92,121,il_8146,0,-1,-1,-1,306,32.596,35.2769,92,1.57230148355352,0.0666998864955405
710,1,92,122,il_8146,0,-1,-1,-1,307,32.4679,35.4888,62,1.57230148355352,0.0666998864955405
711,1,92,125,il_8146,0,-1,-1,-1,311,32.7611,35.0208,92,1.57230148355352,0.0666998864955405
712,1,92,126,il_8146,0,-1,-1,-1,312,32.7736,35.0223,92,1.57230148355352,0.0666998864955405
713,1,92,131,il_8146,0,-1,-1,-1,317,32.6028,35.0964,92,1.57230148355352,0.0666998864955405
714,1,92,136,il_8146,0,-1,-1,-1,323,32.7078,35.1784,92,1.57230148355352,0.0666998864955405
715,1,92,140,il_8146,0,-1,-1,-1,328,32.481,35.415,92,1.57230148355352,0.0666998864955405
716,1,92,158,il_8146,0,-1,-1,-1,366,32.44,35.51,62,1.57230148355352,0.0666998864955405
717,1,92,159,il_8146,0,-1,-1,-1,367,32.439,35.5106,62,1.57230148355352,0.0666998864955405
718,1,92,162,il_8146,0,-1,-1,-1,380,32.5462,35.3945,62,1.57230148355352,0.0666998864955405
719,1,92,166,il_8146,0,-1,-1,-1,443,32.5462,35.3945,62,1.57230148355352,0.0666998864955405
720,1,93,6,il_8155,0,-1,-1,-1,13,32.7,35.4,93,0.858753036031539,0.023710485746132
721,1,93,39,il_8155,0,-1,-1,-1,78,32.848,35.112,89,0.858753036031539,0.023710485746132
722,1,93,44,il_8155,0,-1,-1,-1,99,32.863,35.374,89,0.858753036031539,0.023710485746132
723,1,93,53,il_8155,0,-1,-1,-1,186,32.709,35.179,92,0.858753036031539,0.023710485746132
724,1,93,56,il_8155,0,-1,-1,-1,205,32.883,35.299,89,0.858753036031539,0.023710485746132
725,1,93,120,il_8155,0,-1,-1,-1,305,32.7053,35.4069,93,0.858753036031539,0.023710485746132
726,1,93,132,il_8155,0,-1,-1,-1,318,32.8466,35.1123,89,0.858753036031539,0.023710485746132
727,1,93,133,il_8155,0,-1,-1,-1,319,32.8621,35.3741,89,0.858753036031539,0.023710485746132
728,1,93,136,il_8155,0,-1,-1,-1,323,32.7078,35.1784,92,0.858753036031539,0.023710485746132
729,1,93,138,il_8155,0,-1,-1,-1,325,32.8844,35.3015,89,0.858753036031539,0.023710485746132
730,1,94,16,il_48188,0,-1,-1,-1,29,31.251,35.186,38,0.292252011977166,0.00203761003551929
731,1,94,18,il_48188,0,-1,-1,-1,32,31.152,35.365,67,0.292252011977166,0.00203761003551929
732,1,94,71,il_48188,0,-1,-1,-1,240,31.25,35.1855,38,0.292252011977166,0.00203761003551929
